source,target,distance_km,intersections
4034,4812,4.231190595183943,1
4034,4821,4.480178068308874,1
4035,970,6.255777712808724,1
4035,2000,4.963194661661642,1
4035,2200,3.4941573258225347,1
4035,2820,3.4831397201495715,1
4035,2825,3.423856311850611,1
4035,2827,4.37059292140958,1
4035,2846,4.892847662460986,1
4035,3001,3.172133230683125,1
4035,3002,2.799743398687857,1
4035,3120,0.604310664144066,1
4035,3122,0.9124390544498086,1
4035,3126,3.7436435320401733,1
4035,3127,1.930565374680758,1
4035,3180,3.239960362767413,1
4035,3662,2.865376639263227,1
4035,3682,4.037586529808005,1
4035,3685,5.196825007735577,1
4035,3804,1.8202270730535075,1
4035,3812,2.250407006991681,1
4035,4030,2.435411837069443,1
4035,4032,1.7143746831576974,1
4035,4034,0.6516194688658982,1
4035,4040,1.7197844881527815,1
4035,4043,3.324151949533939,1
4035,4051,2.749317622714221,1
4035,4057,2.525280098681784,1
4035,4063,1.943058231298996,1
4035,4262,3.835755451271597,1
4035,4263,2.984167627114818,1
4035,4264,2.255501306182062,1
4035,4266,14495.194015165933,1
4035,4270,2.607646080135508,1
4035,4272,1.9199236324976425,1
4035,4273,3.4752318884238336,1
4035,4321,1.9932561582830042,1
4035,4324,2.051915110656737,1
4035,4335,2.3768930426158654,1
4035,4812,3.8913997558367126,1
4035,4821,4.40819900775749,1
4040,970,4.975942286101873,1
4040,2000,4.023284319062357,1
4040,2200,4.160641901795301,1
4040,2820,4.728378237419405,1
4040,2825,5.141903119845784,1
4040,2827,6.054252478578034,1
4040,2846,3.2001621317464344,1
4040,3001,3.5333499572124163,1
4040,3002,3.2044052947055985,1
4040,3120,1.1154738729535705,1
4040,3122,1.2669977138458715,1
4040,3126,3.8484992224781225,1
4040,3127,2.1489214981829203,1
4040,3180,4.753346818381555,1
4040,3662,3.6056458333823835,1
4040,3682,3.6805520681254484,1
4040,3685,4.172284727930534,1
4040,3804,0.622125696338341,1
4040,3812,0.7357675690748293,1
4040,4030,4.155195703347238,1
4040,4032,3.434159061599246,1
4040,4034,2.3714039253381496,1
4040,4035,1.7197844881527815,1
4040,4043,1.604367789800617,1
4040,4051,4.443930692096119,1
4040,4057,3.9107613979965117,1
4040,4063,2.988056305835534,1
4040,4262,3.755217121861958,1
4040,4263,2.8737368624189843,1
4040,4264,2.109213605011425,1
4040,4266,14493.880062406683,1
4040,4270,1.9971490078058278,1
4040,4272,0.77412989853416,1
4040,4273,1.8415290964467814,1
4040,4321,3.5731584024539327,1
4040,4324,3.0404415787669765,1
4040,4335,3.425695429247516,1
4040,4812,3.4543700849983567,1
4040,4821,4.6708076598332555,1
4043,970,4.083202137652521,1
4043,2000,3.691856927883478,1
4043,2200,5.233899530489623,1
4043,2820,6.102269201859785,1
4043,2825,6.7454877614424475,1
4043,2827,7.639247316468421,1
4043,2846,1.6711188918018722,1
4043,3001,4.481779396745127,1
4043,3002,4.2279956207438305,1
4043,3120,2.7198412894771096,1
4043,3122,2.767210482967187,1
4043,3126,4.569050939579512,1
4043,3127,3.2828017963606033,1
4043,3180,6.261572730116167,1
4043,3662,4.776054227908018,1
4043,3682,4.037129432433718,1
4043,3685,3.7115682409890756,1
4043,3804,1.7287628732727112,1
4043,3812,1.2858582721340763,1
4043,4030,5.759562119508965,1
4043,4032,5.038526138411715,1
4043,4034,3.975771417312627,1
4043,4035,3.324151949533939,1
4043,4040,1.604367789800617,1
4043,4051,6.037522754757753,1
4043,4057,5.379642469406712,1
4043,4063,4.366186302495344,1
4043,4262,4.344539408395726,1
4043,4263,3.604999520356299,1
4043,4264,3.0318303221019964,1
4043,4266,14492.65506360701,1
4043,4270,2.5893852537155837,1
4043,4272,1.7478495480620613,1
4043,4273,0.7896569548486577,1
4043,4321,5.129112351067832,1
4043,4324,4.390801652972548,1
4043,4335,4.7699227000421685,1
4043,4812,3.7789974649813987,1
4043,4821,5.420922022503599,1
4051,970,8.326505629192935,1
4051,2000,6.752279692217437,1
4051,2200,3.511116701438487,1
4051,2820,3.412515903403944,1
4051,2825,1.0742738430046133,1
4051,2827,1.6233948459110634,1
4051,2846,7.527442363579453,1
4051,3001,4.714795547464361,1
4051,3002,4.421521629783205,1
4051,3120,3.3418190001078174,1
4051,3122,3.319857737917685,1
4051,3126,4.533556780616966,1
4051,3127,3.511012506590892,1
4051,3180,1.2589168459964155,1
4051,3662,4.032497786812287,1
4051,3682,5.328791291462033,1
4051,3685,7.0540353526598505,1
4051,3804,4.394806055331853,1
4051,3812,4.858996854857039,1
4051,4030,0.6426775089943114,1
4051,4032,1.1374199187766099,1
4051,4034,2.1179302578137533,1
4051,4035,2.749317622714221,1
4051,4040,4.443930692096119,1
4051,4043,6.037522754757753,1
4051,4057,1.5644603270051884,1
4051,4063,2.392239026794676,1
4051,4262,5.677914594827624,1
4051,4263,5.041472974207638,1
4051,4264,4.542923528728297,1
4051,4266,14497.628610303178,1
4051,4270,5.073407865384731,1
4051,4272,4.647493116121286,1
4051,4273,6.224475144482989,1
4051,4321,1.915045031545482,1
4051,4324,3.296001005513271,1
4051,4335,3.307712398661703,1
4051,4812,6.036569139617151,1
4051,4821,5.755932139078249,1
4057,970,7.025128089138394,1
4057,2000,5.378575252132151,1
4057,2200,1.947650626982301,1
4057,2820,4.621904761420031,1
4057,2825,2.635604506947234,1
4057,2827,2.6315142935064877,1
4057,2846,6.6729754757410955,1
4057,3001,5.349803932011401,1
4057,3002,5.001924816328787,1
4057,3120,2.9724660007238612,1
4057,3122,2.646522195575054,1
4057,3126,3.0015647848445175,1
4057,3127,2.3335013070494712,1
4057,3180,0.9246715341969284,1
4057,3662,4.804775054957315,1
4057,3682,3.8617525334094744,1
4057,3685,5.695989395723848,1
4057,3804,3.651337703010584,1
4057,3812,4.105292134267879,1
4057,4030,1.9644856486464592,1
4057,4032,1.8363893047815785,1
4057,4034,2.1317945445081263,1
4057,4035,2.525280098681784,1
4057,4040,3.9107613979965117,1
4057,4043,5.379642469406712,1
4057,4051,1.5644603270051884,1
4057,4063,1.0943277356962149,1
4057,4262,6.184982157940598,1
4057,4263,5.401865537056777,1
4057,4264,4.736090911598055,1
4057,4266,14497.703087741918,1
4057,4270,5.130808776374395,1
4057,4272,4.358175800228089,1
4057,4273,5.750839849580929,1
4057,4321,2.883079451621744,1
4057,4324,3.962505780456646,1
4057,4335,4.116331330247838,1
4057,4812,6.357952505674305,1
4057,4821,6.524764789598962,1
4063,970,5.97798205731604,1
4063,2000,4.368651319505675,1
4063,2200,1.602932361640658,1
4063,2820,4.834694962667218,1
4063,2825,3.438950006883032,1
4063,2827,3.6896999441862834,1
4063,2846,5.597400212303809,1
4063,3001,5.0661480827776915,1
4063,3002,4.697970534984949,1
4063,3120,2.2161599349069467,1
4063,3122,1.7363012234751434,1
4063,3126,2.2464666272427913,1
4063,3127,1.2391740610696405,1
4063,3180,2.0189319646807986,1
4063,3662,4.651836189146353,1
4063,3682,2.94793106440855,1
4063,3685,4.676213780223499,1
4063,3804,2.6436940354295033,1
4063,3812,3.081240264241119,1
4063,4030,2.566693585752371,1
4063,4032,2.126719072369851,1
4063,4034,1.83552472045168,1
4063,4035,1.943058231298996,1
4063,4040,2.988056305835534,1
4063,4043,4.366186302495344,1
4063,4051,2.392239026794676,1
4063,4057,1.0943277356962149,1
4063,4262,5.776432650548714,1
4063,4263,4.926883294585297,1
4063,4264,4.1872414085497605,1
4063,4266,14496.86574695176,1
4063,4270,4.47717652849832,1
4063,4272,3.541602282105379,1
4063,4273,4.80192829691248,1
4063,4321,3.0692923137389987,1
4063,4324,3.7965101155233842,1
4063,4335,4.04037334093994,1
4063,4812,5.820987529851623,1
4063,4821,6.291988563256013,1
4262,970,8.41239163110248,1
4262,2000,7.729308118281283,1
4262,2200,7.321738735234441,1
4262,2820,3.283196952908999,1
4262,2825,5.669024797913502,1
4262,2827,7.0966118432039185,1
4262,2846,5.810928385012076,1
4262,3001,1.02608328135296,1
4262,3002,1.2596280172258632,1
4262,3120,3.718272213129044,1
4262,3122,4.366324154286127,1
4262,3126,7.394588654656404,1
4262,3127,5.544629157810575,1
4262,3180,6.664599252590805,1
4262,3662,1.798895598868654,1
4262,3682,7.3991332962214145,1
4262,3685,7.839635243073448,1
4262,3804,4.366968363412168,1
4262,3812,4.41969777039511,1
4262,4030,5.071328377424595,1
4262,4032,4.6061151089455645,1
4262,4034,4.060560784648851,1
4262,4035,3.835755451271597,1
4262,4040,3.755217121861958,1
4262,4043,4.344539408395726,1
4262,4051,5.677914594827624,1
4262,4057,6.184982157940598,1
4262,4063,5.776432650548714,1
4262,4263,0.8986943970047419,1
4262,4264,1.6942193147115412,1
4262,4266,14492.018249620047,1
4262,4270,1.8126279986989289,1
4262,4272,3.006921742777401,1
4262,4273,3.7364452899697858,1
4262,4321,3.8058835740815176,1
4262,4324,2.385859237189025,1
4262,4335,2.4558698163569876,1
4262,4812,0.7925477777938367,1
4262,4821,1.1251135150312188,1
4263,970,7.62849614416435,1
4263,2000,6.872272832950126,1
4263,2200,6.452424138215486,1
4263,2820,3.161015893810962,1
4263,2825,5.171034896613383,1
4263,2827,6.538954549047852,1
4263,2846,5.157759795514823,1
4263,3001,0.967561705553084,1
4263,3002,0.8944570968600197,1
4263,3120,2.829301751694641,1
4263,3122,3.47371354289587,1
4263,3126,6.4981795310294235,1
4263,3127,4.650306479734893,1
4263,3180,5.944069939138193,1
4263,3662,1.580920401530881,1
4263,3682,6.503152392028208,1
4263,3685,6.994948547564576,1
4263,3804,3.479842336634514,1
4263,3812,3.555553619574846,1
4263,4030,4.467220500428969,1
4263,4032,3.929680953413157,1
4263,4034,3.270211153569416,1
4263,4035,2.984167627114818,1
4263,4040,2.8737368624189843,1
4263,4043,3.604999520356299,1
4263,4051,5.041472974207638,1
4263,4057,5.401865537056777,1
4263,4063,4.926883294585297,1
4263,4262,0.8986943970047419,1
4263,4264,0.7955696454855435,1
4263,4266,14492.590366566474,1
4263,4270,1.0157795711591628,1
4263,4272,2.14177329265028,1
4263,4273,3.0815156377173434,1
4263,4321,3.254448744376142,1
4263,4324,1.849779528477085,1
4263,4335,2.046746381718158,1
4263,4812,0.995165543292681,1
4263,4821,1.836226807197437,1
4264,970,6.964352601443419,1
4264,2000,6.127793267392769,1
4264,2200,5.687028639774515,1
4264,2820,3.251105469391109,1
4264,2825,4.817155159625253,1
4264,2827,6.103397749288864,1
4264,2846,4.657860705897652,1
4264,3001,1.4697495136029854,1
4264,3002,1.196198778959938,1
4264,3120,2.0468546919676145,1
4264,3122,2.6850736599596186,1
4264,3126,5.704325685366513,1
4264,3127,3.858901502284018,1
4264,3180,5.343328633915861,1
4264,3662,1.777193835524736,1
4264,3682,5.711884558572687,1
4264,3685,6.264516914196782,1
4264,3804,2.7036826023305722,1
4264,3812,2.8133082704653303,1
4264,4030,4.015209227729048,1
4264,4032,3.408031821418538,1
4264,4034,2.621738341613342,1
4264,4035,2.255501306182062,1
4264,4040,2.109213605011425,1
4264,4043,3.0318303221019964,1
4264,4051,4.542923528728297,1
4264,4057,4.736090911598055,1
4264,4063,4.1872414085497605,1
4264,4262,1.6942193147115412,1
4264,4263,0.7955696454855435,1
4264,4266,14493.105659700297,1
4264,4270,0.6316835182934001,1
4264,4272,1.4170698540594098,1
4264,4273,2.6352792285549853,1
4264,4321,2.9032783557515107,1
4264,4324,1.6495944125430075,1
4264,4335,1.9649247326391566,1
4264,4812,1.6359237555959933,1
4264,4821,2.561948390223613,1
4266,970,14493.733731687395,1
4266,2000,14495.042436261914,1
4266,2200,14497.88835286685,1
4266,2820,14495.020718871787,1
4266,2825,14497.683744955024,1
4266,2827,14499.111674246285,1
4266,2846,14491.944612384124,1
4266,3001,14493.030366380632,1
4266,3002,14493.272652438583,1
4266,3120,14494.732453792332,1
4266,3122,14495.131297652328,1
4266,3126,14497.09450164025,1
4266,3127,14495.91853128174,1
4266,3180,14498.420224683896,1
4266,3662,14493.78402337055,1
4266,3682,14496.2985722126,1
4266,3685,14494.789732096568,1
4266,3804,14494.288350043415,1
4266,3812,14493.90528227342,1
4266,4030,14497.056186614735,1
4266,4032,14496.504230399403,1
4266,4034,14495.69166971273,1
4266,4035,14495.194015165933,1
4266,4040,14493.880062406683,1
4266,4043,14492.65506360701,1
4266,4051,14497.628610303178,1
4266,4057,14497.703087741918,1
4266,4063,14496.86574695176,1
4266,4262,14492.018249620047,1
4266,4263,14492.590366566474,1
4266,4264,14493.105659700297,1
4266,4270,14492.624297187798,1
4266,4272,14493.35251735285,1
4266,4273,14492.10055746756,1
4266,4321,14495.815461256421,1
4266,4324,14494.38954144342,1
4266,4335,14494.471489680443,1
4266,4812,14491.595461023033,1
4266,4821,14492.22359842605,1
4270,970,6.620787808356341,1
4270,2000,5.921147864628764,1
4270,2200,5.901668945365581,1
4270,2820,3.868055380292651,1
4270,2825,5.407144834999264,1
4270,2827,6.657373765746033,1
4270,2846,4.157838293864992,1
4270,3001,1.9203335682335947,1
4270,3002,1.720405539062542,1
4270,3120,2.2668662185166273,1
4270,3122,2.849071834630174,1
4270,3126,5.7831045980525255,1
4270,3127,3.9796629331765936,1
4270,3180,5.7977360044611785,1
4270,3662,2.3567915729313222,1
4270,3682,5.676801526843907,1
4270,3685,6.027517021471561,1
4270,3804,2.618966845955154,1
4270,3812,2.6224888709253267,1
4270,4030,4.572879965495887,1
4270,4032,3.9361255860117264,1
4270,4034,3.067454279466889,1
4270,4035,2.607646080135508,1
4270,4040,1.9971490078058278,1
4270,4043,2.5893852537155837,1
4270,4051,5.073407865384731,1
4270,4057,5.130808776374395,1
4270,4063,4.47717652849832,1
4270,4262,1.8126279986989289,1
4270,4263,1.0157795711591628,1
4270,4264,0.6316835182934001,1
4270,4266,14492.624297187798,1
4270,4272,1.226097927568938,1
4270,4273,2.0936526696114965,1
4270,4321,3.505603961824945,1
4270,4324,2.2811281615732435,1
4270,4335,2.5943250666900304,1
4270,4812,1.4615072598752374,1
4270,4821,2.842839235957442,1
4272,970,5.553614888798645,1
4272,2000,4.730502240921717,1
4272,2200,4.837666395314554,1
4272,2820,4.3545988365925234,1
4272,2825,5.20891425649272,1
4272,2827,6.270730318127756,1
4272,2846,3.418622973741757,1
4272,3001,2.8812713129706222,1
4272,3002,2.5810885141901703,1
4272,3120,1.388396159949653,1
4272,3122,1.8162978978135251,1
4272,3126,4.60427475387006,1
4272,3127,2.852782532328789,1
4272,3180,5.137055573451311,1
4272,3662,3.068436915802823,1
4272,3682,4.454342686545005,1
4272,3685,4.856117013447296,1
4272,3804,1.3960583086896923,1
4272,3812,1.4143925113129399,1
4272,4030,4.263942268092142,1
4272,4032,3.556965197909609,1
4272,4034,2.5299363660445633,1
4272,4035,1.9199236324976425,1
4272,4040,0.77412989853416,1
4272,4043,1.7478495480620613,1
4272,4051,4.647493116121286,1
4272,4057,4.358175800228089,1
4272,4063,3.541602282105379,1
4272,4262,3.006921742777401,1
4272,4263,2.14177329265028,1
4272,4264,1.4170698540594098,1
4272,4266,14493.35251735285,1
4272,4270,1.226097927568938,1
4272,4273,1.6279210022902413,1
4272,4321,3.465005785035641,1
4272,4324,2.6429778025097233,1
4272,4335,3.022603371608825,1
4272,4812,2.680610959490174,1
4272,4821,3.964876508742013,1
4273,970,4.787634039260894,1
4273,2000,4.479681012388642,1
4273,2200,5.823286395521126,1
4273,2820,5.8448990745974685,1
4273,2825,6.8300387355230905,1
4273,2827,7.845632904942033,1
4273,2846,2.080725150601412,1
4273,3001,4.013204272267746,1
4273,3002,3.8056073189990074,1
4273,3120,2.889861278122468,1
4273,3122,3.104591227202722,1
4273,3126,5.25716358371953,1
4273,3127,3.823544089077621,1
4273,3180,6.593802006577706,1
4273,3662,4.4124728736817245,1
4273,3682,4.787214842996675,1
4273,3685,4.492321114387522,1
4273,3804,2.187797074717519,1
4273,3812,1.8235734970574016,1
4273,4030,5.873795536778963,1
4273,4032,5.159914458854376,1
4273,4034,4.112567054747294,1
4273,4035,3.4752318884238336,1
4273,4040,1.8415290964467814,1
4273,4043,0.7896569548486577,1
4273,4051,6.224475144482989,1
4273,4057,5.750839849580929,1
4273,4063,4.80192829691248,1
4273,4262,3.7364452899697858,1
4273,4263,3.0815156377173434,1
4273,4264,2.6352792285549853,1
4273,4266,14492.10055746756,1
4273,4270,2.0936526696114965,1
4273,4272,1.6279210022902413,1
4273,4321,5.088785435037907,1
4273,4324,4.158384582965705,1
4273,4335,4.520248264437717,1
4273,4812,3.1066241400338996,1
4273,4821,4.843259858531054,1
4321,970,8.243954511159457,1
4321,2000,6.898048612779294,1
4321,2200,4.610525056464528,1
4321,2820,1.7728691199034847,1
4321,2825,1.923279415652049,1
4321,2827,3.296507207294376,1
4321,2846,6.768349787278449,1
4321,3001,2.8174011034075366,1
4321,3002,2.546780073613992,1
4321,3120,2.5277708384725757,1
4321,3122,2.8864112600253415,1
4321,3126,5.276277067484397,1
4321,3127,3.684638557172567,1
4321,3180,3.0544798255933183,1
4321,3662,2.1182688148973803,1
4321,3682,5.797331371600377,1
4321,3685,7.148786550161058,1
4321,3804,3.7938027403519263,1
4321,3812,4.198543970748598,1
4321,4030,1.2823737208081911,1
4321,4032,1.0467052974696838,1
4321,4034,1.4783993638786814,1
4321,4035,1.9932561582830042,1
4321,4040,3.5731584024539327,1
4321,4043,5.129112351067832,1
4321,4051,1.915045031545482,1
4321,4057,2.883079451621744,1
4321,4063,3.0692923137389987,1
4321,4262,3.8058835740815176,1
4321,4263,3.254448744376142,1
4321,4264,2.9032783557515107,1
4321,4266,14495.815461256421,1
4321,4270,3.505603961824945,1
4321,4272,3.465005785035641,1
4321,4273,5.088785435037907,1
4321,4324,1.4259343845794532,1
4321,4335,1.394059082178973,1
4321,4812,4.2402013519916295,1
4321,4821,3.8416727265757187,1
4324,970,7.99803419253967,1
4324,2000,6.879852441273245,1
4324,2200,5.399251578176938,1
4324,2820,1.7119546198713846,1
4324,2825,3.3265996015201407,1
4324,2827,4.722402731730485,1
4324,2846,6.061275549760103,1
4324,3001,1.4261539013716686,1
4324,3002,1.1267350907569573,1
4324,3120,2.3034519112796215,1
4324,3122,2.8946279861162614,1
4324,3126,5.784374973099848,1
4324,3127,3.982320808709392,1
4324,3180,4.332599805620097,1
4324,3662,0.8572199557206966,1
4324,3682,6.078812001094582,1
4324,3685,7.080361182948115,1
4324,3804,3.4682361472664605,1
4324,3812,3.764037740651731,1
4324,4030,2.68550954402873,1
4324,4032,2.254572270927857,1
4324,4034,1.9614629849004594,1
4324,4035,2.051915110656737,1
4324,4040,3.0404415787669765,1
4324,4043,4.390801652972548,1
4324,4051,3.296001005513271,1
4324,4057,3.962505780456646,1
4324,4063,3.7965101155233842,1
4324,4262,2.385859237189025,1
4324,4263,1.849779528477085,1
4324,4264,1.6495944125430075,1
4324,4266,14494.38954144342,1
4324,4270,2.2811281615732435,1
4324,4272,2.6429778025097233,1
4324,4273,4.158384582965705,1
4324,4321,1.4259343845794532,1
4324,4335,0.3856160058351167,1
4324,4812,2.8235674300762947,1
4324,4821,2.5624694364250025,1
4335,970,8.380419486592217,1
4335,2000,7.2480790224338145,1
4335,2200,5.641383364604269,1
4335,2820,1.3329626354776454,1
4335,2825,3.2134170413763035,1
4335,2827,4.651636075171545,1
4335,2846,6.439613314624384,1
4335,3001,1.4421754736035493,1
4335,3002,1.2203642903837673,1
4335,3120,2.6673677550790407,1
4335,3122,3.242588931772741,1
4335,3126,6.0841187634119045,1
4335,3127,4.304373272373854,1
4335,3180,4.410962596555357,1
4335,3662,0.7249038025035348,1
4335,3682,6.413744130812979,1
4335,3685,7.4525996001708705,1
4335,3804,3.8479118014069407,1
4335,3812,4.148378586789007,1
4335,4030,2.676373174101223,1
4335,4032,2.3397089024971143,1
4335,4034,2.210871361387467,1
4335,4035,2.3768930426158654,1
4335,4040,3.425695429247516,1
4335,4043,4.7699227000421685,1
4335,4051,3.307712398661703,1
4335,4057,4.116331330247838,1
4335,4063,4.04037334093994,1
4335,4262,2.4558698163569876,1
4335,4263,2.046746381718158,1
4335,4264,1.9649247326391566,1
4335,4266,14494.471489680443,1
4335,4270,2.5943250666900304,1
4335,4272,3.022603371608825,1
4335,4273,4.520248264437717,1
4335,4321,1.394059082178973,1
4335,4324,0.3856160058351167,1
4335,4812,2.9809393764554972,1
4335,4821,2.45721435045675,1
4812,970,7.861937170449502,1
4812,2000,7.307198293522665,1
4812,2200,7.303111074602847,1
4812,2820,3.96571742906782,1
4812,2825,6.150147698332043,1
4812,2827,7.530116144081227,1
4812,2846,5.152107147612747,1
4812,3001,1.6622095017500251,1
4812,3002,1.7668498692962655,1
4812,3120,3.6526957983768242,1
4812,3122,4.268665239308093,1
4812,3126,7.238440285507429,1
4812,3127,5.421001488810784,1
4812,3180,6.926438809711658,1
4812,3662,2.412011741614033,1
4812,3682,7.134897048259635,1
4812,3685,7.389444535215695,1
4812,3804,4.07648444419244,1
4812,3812,4.049750715287613,1
4812,4030,5.461452718012726,1
4812,4032,4.923071557416936,1
4812,4034,4.231190595183943,1
4812,4035,3.8913997558367126,1
4812,4040,3.4543700849983567,1
4812,4043,3.7789974649813987,1
4812,4051,6.036569139617151,1
4812,4057,6.357952505674305,1
4812,4063,5.820987529851623,1
4812,4262,0.7925477777938367,1
4812,4263,0.995165543292681,1
4812,4264,1.6359237555959933,1
4812,4266,14491.595461023033,1
4812,4270,1.4615072598752374,1
4812,4272,2.680610959490174,1
4812,4273,3.1066241400338996,1
4812,4321,4.2402013519916295,1
4812,4324,2.8235674300762947,1
4812,4335,2.9809393764554972,1
4812,4821,1.8843705928663432,1
4821,970,9.462871516489951,1
4821,2000,8.688963030177971,1
4821,2200,7.882841326791584,1
4821,2820,2.805944541855559,1
4821,2825,5.534767619115951,1
4821,2827,7.013105471427575,1
4821,2846,6.922227186041724,1
4821,3001,1.236784430564123,1
4821,3002,1.609567733020122,1
4821,3120,4.426922019643903,1
4821,3122,5.08169043193306,1
4821,3126,8.108720022959991,1
4821,3127,6.2547968019724,1
4821,3180,6.8665113072049895,1
4821,3662,1.7367498848538179,1
4821,3682,8.222064387234411,1
4821,3685,8.820828465767015,1
4821,3804,5.258845311989953,1
4821,3812,5.372600642079232,1
4821,4030,5.11852788432492,1
4821,4032,4.790674574270434,1
4821,4034,4.480178068308874,1
4821,4035,4.40819900775749,1
4821,4040,4.6708076598332555,1
4821,4043,5.420922022503599,1
4821,4051,5.755932139078249,1
4821,4057,6.524764789598962,1
4821,4063,6.291988563256013,1
4821,4262,1.1251135150312188,1
4821,4263,1.836226807197437,1
4821,4264,2.561948390223613,1
4821,4266,14492.22359842605,1
4821,4270,2.842839235957442,1
4821,4272,3.964876508742013,1
4821,4273,4.843259858531054,1
4821,4321,3.8416727265757187,1
4821,4324,2.5624694364250025,1
4821,4335,2.45721435045675,1
4821,4812,1.8843705928663432,1
